cab,cw,cm,LAI,cp,cbc,car,anth
25.82283736,0.011730087,0.004057267,3.253200895,,,8.672395886,1.087790034
32.51781933,0.00787926,0.003419869,6.6713016,,,8.391588632,1.186956919
18.39232327,0.018747725,0.005964196,3.139846154,,,7.25908675,0.623071557
23.54932502,0.010237099,0.004298139,4.274810339,,,7.585607775,1.167610652
35.12583625,0.028945301,0.005893047,4.937236343,,,10.36344682,0.98614875
35.45112513,0.011561013,0.004593481,4.17279644,,,10.40311726,1.351718012
26.64657375,0.011931081,0.004828573,6.686440379,,,9.003897589,1.261838739
21.52921312,0.019474862,0.006880799,3.299871398,,,8.391821584,1.725618626
52.35528258,0.014275673,0.007407408,2.769366278,,,11.00931395,1.614458962
30.31465912,0.007245874,0.00308609,6.816926348,,,8.536787905,1.427311547
24.7346252,0.011755242,0.002145561,2.301997983,,,7.265628196,0.945281892
25.91934595,0.010376823,0.003824228,4.911200113,,,8.503848113,1.247498284
32.98351035,0.010541733,0.003696573,1.756583333,,,9.688442253,1.467917921
27.08429098,0.006308365,0.002358216,0.491707309,,,8.940196513,1.232842033
29.34823657,0.015369473,0.003740375,4.048871795,,,9.491755644,1.624571431
30.36014974,0.012794361,0.002241711,3.213041667,,,8.639233013,0.835445528
27.16426609,0.009425016,0.007455089,4.975545621,,,7.196065652,0.823806386
19.75722662,0.012129097,0.003813496,5.935236946,,,6.853029722,0.820220206
26.94094223,0.011054861,0.004155215,6.431696734,,,7.828811421,0.992731167
65.24486124,0.013137633,0.006537287,6.235826253,,,12.23027665,2.044311635
20.92165253,0.007644462,0.003993201,7.133535475,,,7.658702678,0.864033509
25.70735295,0.011847318,0.00392812,3.204877845,,,8.572967865,1.088813464
32.88977552,0.008093301,0.003310376,6.727940918,,,8.278516067,1.18038014
23.88266265,0.010074223,0.004087884,4.220921094,,,7.568383847,1.196104058
35.70607807,0.029044861,0.005694708,4.940142376,,,10.43939034,1.03742642
36.84463958,0.011977358,0.004600819,4.344648607,,,10.5357576,1.399570227
26.71790629,0.012218412,0.004782376,6.651785126,,,8.989425689,1.258538899
50.9891035,0.014203311,0.007462584,2.826491013,,,10.95917339,1.60859921
29.59647618,0.0081085,0.003070105,6.878109191,,,8.221489921,1.320856724
51.46765644,0.008318185,0.003516751,6.376976259,,,10.98180525,2.07498738
41.46496643,0.013328134,0.003395575,3.420298985,,,10.83023588,2.131314404
25.88759703,0.010500315,0.00386116,4.902708597,,,8.48083973,1.256281504
29.19233868,0.015304445,0.003806324,3.745166434,,,9.454980773,1.695598988
28.02330676,0.012550385,0.002210883,3.041625,,,8.254399566,0.786463997
27.00098311,0.010092198,0.007598431,5.071234845,,,7.081722115,0.827739529
18.7873699,0.012323256,0.003660502,5.798008321,,,6.610488985,0.793519134
27.0848665,0.011248063,0.004041137,6.46306503,,,7.820433128,0.972553143
65.80045743,0.013447801,0.006647708,6.315276347,,,12.26038771,2.116621758
21.0101946,0.007621499,0.003886733,7.071222201,,,7.48794704,0.789844899
25.6252487,0.011995721,0.00376011,3.16485103,,,8.458120481,1.08914282
33.33069564,0.008386216,0.003189418,6.732608488,,,8.13946778,1.176186199
24.33269448,0.009935796,0.003835212,4.121387061,,,7.564019586,1.231163432
36.421666,0.029176038,0.005460301,4.929114458,,,10.53640237,1.099228805
38.6835639,0.012554807,0.004595721,4.530790635,,,10.70511401,1.468309912
26.84243769,0.012564934,0.004718968,6.587836863,,,8.970936189,1.254326242
23.01495938,0.020113372,0.008145427,2.896800006,,,8.445696902,1.541948325
49.59561398,0.014171516,0.007499689,2.86022746,,,10.91742288,1.601553591
28.85963984,0.009271153,0.003060167,6.902908456,,,7.862214069,1.196854401
41.93836223,0.013473137,0.003453266,3.318243035,,,10.97680047,2.221998474
26.02520942,0.010654653,0.003881433,4.887845475,,,8.485414901,1.273596583
,,,0.322339029,,,,
29.10660513,0.015541293,0.003840658,3.239032168,,,9.385037907,1.7503886
25.85738505,0.012238134,0.002166158,2.558708333,,,7.790712493,0.720977279
26.80745413,0.010994918,0.007783365,5.159048263,,,6.95429535,0.834135204
17.73229557,0.012551353,0.003481205,5.611214375,,,6.340708164,0.767367106
27.27409445,0.011514705,0.00391499,6.45405284,,,7.818749856,0.951142302
66.4792307,0.013892998,0.006782206,6.348158935,,,12.28730739,2.201659324
21.31974715,0.007661623,0.003767459,6.94944008,,,7.308417653,0.714615614
25.57652461,0.012175298,0.003553238,3.133120449,,,8.327853734,1.088778103
33.84057971,0.008758005,0.003056994,6.685304309,,,7.974443772,1.174375097
24.89942051,0.009821818,0.003540124,3.976208238,,,7.572514992,1.272788773
37.27260002,0.029338833,0.005189827,4.90415259,,,10.65448288,1.171555906
40.96789809,0.013293362,0.004578187,4.731222523,,,10.9111865,1.557937068
27.02016793,0.012970647,0.004638349,6.49459559,,,8.948429089,1.249200766
24.31535228,0.020484183,0.008891708,2.685297877,,,8.532519063,1.429479393
48.17481403,0.014180285,0.007518724,2.870575619,,,10.88406241,1.593322106
28.10415008,0.010733832,0.003056277,6.891324142,,,7.458960348,1.05530458
42.55268469,0.013648184,0.003520256,3.21525558,,,11.14606426,2.322921305
26.33218313,0.010839838,0.00388505,4.866610747,,,8.517573626,1.299443523
29.09103591,0.016080015,0.003843377,2.530468998,,,9.281927048,1.788940267
23.86238461,0.011857607,0.002107534,1.764291667,,,7.248171793,0.638985373
26.58367916,0.012133177,0.00800989,5.238985875,,,6.813785357,0.842993412
16.59200364,0.012813387,0.003275604,5.374855107,,,6.043687261,0.741764123
27.5086261,0.011854785,0.003776774,6.404660162,,,7.823761603,0.928498645
67.28118105,0.014473223,0.006940781,6.334474017,,,12.31103571,2.299424331
21.85031019,0.007764832,0.003635378,6.768189112,,,7.120114515,0.638345652
25.56118068,0.012386048,0.003307503,3.109686104,,,8.182167624,1.087719313
34.41942773,0.009208667,0.002913104,6.58602838,,,7.783444043,1.174946834
25.58284074,0.00973229,0.00320262,3.785384627,,,7.593870065,1.320980081
38.25888014,0.029533245,0.004883286,4.865256771,,,10.79363189,1.254407721
43.69764216,0.014193021,0.004548216,4.945944272,,,11.15397508,1.668451693
27.25109702,0.013435552,0.00454052,6.372061306,,,8.921904389,1.243162473
25.98742501,0.020889364,0.009713967,2.46715146,,,8.659264227,1.303254606
46.72670365,0.014229621,0.007519689,2.85753549,,,10.85909199,1.583904753
43.3079338,0.013853277,0.003596542,3.111336621,,,11.33802726,2.434082898
26.80851816,0.011055869,0.003872009,4.839004412,,,8.577315905,1.333822322
29.14563102,0.016920611,0.003814482,1.619476923,,,9.145648196,1.811253989
26.32965819,0.013506973,0.008278007,5.31104768,,,6.660192137,0.854314152
15.36649409,0.013109359,0.003043701,5.088930518,,,5.719426275,0.716710185
27.78846144,0.012268305,0.003626488,6.314886998,,,7.83546837,0.904622172
68.20630849,0.015188478,0.007123431,6.274221594,,,12.33157266,2.409916781
22.60188371,0.007931128,0.00349049,6.527469298,,,6.923037628,0.561035015
25.57921691,0.01262797,0.003022905,3.094547993,,,8.021062151,1.08596645
35.06723969,0.009738204,0.002757748,6.434780702,,,7.566468592,1.177901409
26.38295517,0.009667211,0.002822699,3.548916226,,,7.628084805,1.375737356
39.38050637,0.029759274,0.004540678,4.812427002,,,10.9538494,1.347784251
27.53522497,0.013959647,0.00442548,6.220234013,,,8.89136209,1.236211361
28.0311776,0.021328917,0.010612204,2.242360754,,,8.825932392,1.163273964
45.25128283,0.014319522,0.007502583,2.821107073,,,10.84251162,1.573301532
44.20410957,0.014088414,0.003682126,3.006486157,,,11.55268946,2.555483253
27.45421451,0.011302746,0.003842311,4.805026471,,,8.664641738,1.376732982
29.27039048,0.018063083,0.003753971,0.506055944,,,8.976201351,1.817329766
26.04539122,0.015116308,0.008587715,5.37523368,,,6.49351569,0.868097424
14.05576695,0.013439269,0.002785494,4.753440607,,,5.367925206,0.692205291
28.11360048,0.012755264,0.003464132,6.184733347,,,7.853870158,0.879512883
69.25461301,0.016038761,0.007330159,6.167401664,,,12.34891823,2.533136672
25.63063331,0.012901065,0.002699445,3.087706116,,,7.844537316,1.083519513
27.29976381,0.009626582,0.002400363,3.266803037,,,7.675159212,1.437060598
40.63747869,0.03001692,0.004162002,4.745663283,,,11.1351354,1.451685497
27.87255176,0.014542933,0.004293228,6.039113709,,,8.85680219,1.228347431
30.44661002,0.02180284,0.011586419,2.010925759,,,9.032523558,1.009537468
43.74855157,0.014449988,0.007467407,2.761290368,,,10.8343213,1.561512445
45.241212,0.014353597,0.003777007,2.900704187,,,11.79005086,2.68712237
25.73087825,0.01696118,0.008939015,5.431543874,,,6.313756015,0.884343229
12.6598222,0.013803117,0.002500984,4.368385375,,,4.989184053,0.668249442
28.48404321,0.013315663,0.003289706,6.014199209,,,7.878966965,0.853170777
70.42609461,0.017024073,0.007560963,6.014014229,,,12.36307244,2.669084005
25.71542986,0.013205334,0.002337122,3.089160474,,,7.652593117,1.080378504
28.33326665,0.009610402,0.00193561,2.939045059,,,7.735093286,1.504949807
42.02979712,0.030306184,0.00374726,4.664965613,,,11.3374899,1.566111457
28.2630774,0.01518541,0.004143766,5.828700395,,,8.81822469,1.219570683
42.21850989,0.01462102,0.007414161,2.678085375,,,10.83452103,1.548537491
39.66039807,0.010696191,0.0031374,4.800520471,,,10.99818626,1.168180386
46.41924108,0.014648824,0.003881186,2.793990714,,,12.05011146,2.829000249
25.38611929,0.019041591,0.009331906,5.479978261,,,6.120913113,0.903051566
11.17865984,0.014200902,0.00219017,3.933764822,,,4.583202818,0.644842637
28.89978964,0.0139495,0.003103211,5.803284585,,,7.910758792,0.825595855
71.7207533,0.018144414,0.007815843,5.814059289,,,12.37403528,2.81775878
25.83360658,0.013540775,0.001935936,3.098911067,,,7.445229555,1.076543421
29.48346369,0.009618671,0.00142844,2.565642292,,,7.807887027,1.579404983
43.55746164,0.030627065,0.003296449,4.570333992,,,11.56091289,1.691062133
28.70680189,0.015887079,0.003977094,5.588994071,,,8.775629591,1.209881117
40.66115777,0.014832618,0.007342844,2.571492095,,,10.8431108,1.53437667
36.45300626,0.011609903,0.003025621,4.337761932,,,10.96333637,0.926937272
47.73819683,0.014974095,0.003994662,2.686345735,,,12.33287127,2.981116889
,,0.004375124,,0.000600353,0.00377477,,
,,0.005626094,,0.000623536,0.005002559,,
,,0.00411969,,0.00068104,0.00343865,,
,,0.004624008,,0.000684527,0.003939481,,
,,0.004073843,,0.000712714,0.003361129,,
,,0.004289979,,0.000741249,0.00354873,,
,,0.004067293,,0.000602237,0.003465056,,
,,0.004191735,,0.000688379,0.003503357,,
,,0.005521301,,0.000789628,0.004731673,,
,,0.005141425,,0.000742305,0.00439912,,
,,0.004977685,,0.000872433,0.004105253,,
,,0.003667768,,0.000545569,0.003122199,,
,,0.003864256,,0.000597252,0.003267004,,
,,0.003995248,,0.000732765,0.003262482,,
,,0.00395595,,0.00074988,0.00320607,,
,,0.004106591,,0.000709257,0.003397333,,
,,0.003759462,,0.000698939,0.003060524,,
,,0.003877355,,0.000630163,0.003247192,,
,,0.003569524,,0.000751657,0.002817868,,
,,0.005115227,,0.000616458,0.004498769,,
,,0.004545413,,0.000671776,0.003873637,,
,,0.004578161,,0.000693955,0.003884206,,
,,0.00459126,,0.000775966,0.003815294,,
,,0.003766012,,0.000590461,0.003175551,,
,,0.004368574,,0.000700036,0.003668538,,
,,0.004231033,,0.000813644,0.003417388,,
,,0.00442752,,,,,
,,0.004322727,,0.000793317,0.00352941,,
,,0.005180723,,0.000689559,0.004491163,,
,,0.004840144,,0.000680243,0.004159901,,
,,0.004951487,,0.000792608,0.004158879,,
,,0.004977685,,0.000746239,0.004231446,,
,,0.006235206,,0.000750586,0.00548462,,
,,0.004021446,,0.000644448,0.003376997,,
,,0.004355475,,0.000718927,0.003636548,,
,,0.003910103,,0.000655787,0.003254316,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.006444793,,0.000761834,0.005682958,,
,,0.006045268,,0.00066682,0.005378448,,
,,0.007086652,,0.000708288,0.006378364,,
,,0.00411969,,0.000512845,0.003606845,,
,,0.004938388,,0.000617417,0.004320971,,
,,0.004021446,,0.000616486,0.003404959,,
,,0.006071466,,0.000841194,0.005230272,,
,,0.005206921,,0.000547306,0.004659615,,
,,0.005278966,,0.000635008,0.004643959,,
,,0.007826755,,0.000757994,0.007068761,,
,,0.007289689,,0.0008515,0.00643819,,
,,0.003969049,,0.000481939,0.00348711,,
,,0.004381673,,0.000716031,0.003665642,,
,,0.004178636,,0.000667346,0.00351129,,
,,0.004984235,,0.000767624,0.004216611,,
,,0.004348925,,0.000622843,0.003726082,,
,,0.004984235,,0.00061049,0.004373745,,
,,0.004348925,,0.000654101,0.003694824,,
,,0.004224483,,0.000771258,0.003453225,,
,,0.007924999,,0.000654982,0.007270018,,
,,0.005547499,,0.000701327,0.004846172,,
,,0.004650206,,0.000673289,0.003976917,,
,,0.003903553,,0.00073495,0.003168604,,
,,0.00427688,,0.000694668,0.003582212,,
,,0.004689504,,0.000781981,0.003907522,,
,,0.004453719,,0.00079286,0.003660859,,
,,0.006202458,,0.000542397,0.005660061,,
,,0.007047355,,0.000728041,0.006319313,,
,,0.005737437,,0.00058236,0.005155077,,
,,0.008010144,,0.000722532,0.007287612,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.006732975,,0.000623753,0.006109222,,
,,0.005187272,,0.000630218,0.004557054,,
,,0.00348438,,0.000596276,0.002888104,,
,,0.005285516,,0.000677288,0.004608228,,
,,0.004866342,,0.000556189,0.004310154,,
,,0.0047419,,0.000699044,0.004042856,,
,,0.004008347,,0.000599202,0.003409145,,
,,0.003569524,,0.000530351,0.003039173,,
,,0.004001797,,0.000599201,0.003402596,,
,,0.004165537,,0.000482713,0.003682824,,
,,0.003392686,,0.000499146,0.00289354,,
,,0.003540385,,0.000515213,0.003025172,,
,,0.00601907,,0.000458708,0.005560362,,
,,0.007073553,,0.000639564,0.006433989,,
,,0.004309628,,0.000492172,0.003817456,,
,,0.003313021,,0.000271598,0.003041423,,
,,0.003923202,,0.000495602,0.0034276,,
,,0.004650206,,0.00065624,0.003993966,,
,,0.004067293,,0.000494826,0.003572467,,
,,0.005311714,,0.000731486,0.004580228,,
,,0.00680502,,0.000688101,0.006116919,,
,,0.006222107,,0.000714894,0.005507213,,
,,0.007459979,,0.000712884,0.006747094,,
,,0.004506115,,0.000810523,0.003695592,,
,,0.004296529,,0.000769599,0.003526929,,
,,0.00459126,,0.000687988,0.003903272,,
,,0.016243689,,,,,
,,0.016243689,,,,,
,,0.012161318,,,,,
,,0.016677467,,,,,
,,0.008489915,,,,,
,,0.013332849,,,,,
,,0.011484737,,,,,
,,0.014654937,,,,,
,,0.014654937,,,,,
,,0.013927809,,,,,
,,0.013927809,,,,,
,,0.010060171,,,,,
,,0.010060171,,,,,
,,0.00720409,,,,,
,,0.006892311,,,,,
,,0.006892311,,,,,
,,0.00723458,,,,,
,,0.00723458,,,,,
,,0.007965233,,,,,
,,0.007232033,,,,,
,,0.007232033,,,,,
,,0.014958674,,,,,
,,0.014958674,,,,,
,,0.014958674,,,,,
,,0.008885041,,,,,
,,0.008620644,,,,,
,,0.008620644,,,,,
,,0.008471052,,,,,
,,0.008471052,,,,,
,,0.015561498,,,,,
,,0.015561498,,,,,
,,0.014808878,,,,,
,,0.014808878,,,,,
,,0.007155862,,,,,
,,0.016977917,,,,,
,,0.011397922,,,,,
,,0.011397922,,,,,
,,0.011397922,,,,,
,,0.011397922,,,,,
,,0.006269633,,,,,
,,0.006269633,,,,,
,,0.006269633,,,,,
,,0.006269633,,,,,
,,0.005705922,,,,,
,,0.005705922,,,,,
,,0.005705922,,,,,
,,0.005705922,,,,,
,,0.005705922,,,,,
,,0.004899997,,,,,
,,0.004899997,,,,,
,,0.004899997,,,,,
,,0.004899997,,,,,
,,0.004899997,,,,,
,,0.006174584,,,,,
,,0.006174584,,,,,
,,0.006174584,,,,,
,,0.006174584,,,,,
,,0.006174584,,,,,
,,0.006558986,,,,,
,,0.006558986,,,,,
,,0.006558986,,,,,
,,0.006558986,,,,,
,,0.011308272,,,,,
,,0.011308272,,,,,
,,0.011308272,,,,,
,,0.011308272,,,,,
,,0.011308272,,,,,
,,0.008155307,,,,,
,,0.008155307,,,,,
,,0.008155307,,,,,
,,0.008155307,,,,,
,,0.008155307,,,,,
,,0.010688064,,,,,
,,0.010688064,,,,,
,,0.010688064,,,,,
,,0.010688064,,,,,
,,0.01031464,,,,,
,,0.01031464,,,,,
,,0.01031464,,,,,
,,0.005659366,,,,,
,,0.005659366,,,,,
,,0.005659366,,,,,
,,0.005659366,,,,,
,,0.00684615,,,,,
,,0.00684615,,,,,
,,0.00684615,,,,,
,,0.008469263,,,,,
,,0.006942721,,,,,
,,0.006942721,,,,,
,,0.006942721,,,,,
,,0.009048643,,,,,
,,0.006681887,,,,,
,,0.006681887,,,,,
,,0.006681887,,,,,
,,0.009277026,,,,,
,,0.008855109,,,,,
,,0.008855109,,,,,
,,0.008855109,,,,,
,,0.00981616,,,,,
,,0.016206024,,,,,
,,0.016206024,,,,,
,,0.014171254,,,,,
,,0.012151026,,,,,
,,0.012151026,,,,,
,,0.012151026,,,,,
,,0.013610164,,,,,
,,0.009744447,,,,,
,,0.01345016,,,,,
,,0.008979483,,,,,
,,0.00860512,,,,,
,,0.008587427,,,,,
,,0.008698017,,,,,
,,0.008698017,,,,,
,,0.015551902,,,,,
,,0.015551902,,,,,
,,0.018353551,,,,,
,,0.007995614,,,,,
,,0.010694647,,,,,
,,0.006529643,,,,,
,,0.007537042,,,,,
,,0.00923799,,,,,
,,0.00771304,,,,,
,,0.015425702,,,,,
,,0.020818348,,,,,
,,0.005738059,,,,,
,,0.009244687,,,,,
,,0.010252183,,,,,
,,0.007115509,,,,,
,,0.00938818,,,,,
,,0.010067674,,,,,
,,0.007682396,,,,,
,,0.008584626,,,,,
,,0.010100439,,,,,
,,0.018438756,,,,,
,,0.008293893,,,,,
,,0.009609843,,,,,
,,0.00990186,,,,,
,,0.008065151,,,,,
,,0.009430895,,,,,
,,0.018037953,,,,,
,,0.01640087,,,,,
,,0.010313435,,,,,
,,0.008478665,,,,,
,,0.007038153,,,,,
,,0.006964543,,,,,
,,0.007228894,,,,,
,,0.007503184,,,,,
,,0.012969798,,,,,
,,0.015224588,,,,,
,,0.013414584,,,,,
,,0.014184221,,,,,
,,0.008194813,,,,,
,,0.007162161,,,,,
,,0.006832863,,,,,
,,0.012931482,,,,,
,,0.012931482,,,,,
,,0.012649258,,,,,
,,0.012649258,,,,,
,,0.007315623,,,,,
,,0.007315623,,,,,
,,0.006758365,,,,,
,,0.00785371,,,,,
,,0.007263409,,,,,
,,0.010633251,,,,,
,,0.010633251,,,,,
,,0.008581089,,,,,
,,0.008581089,,,,,
,,0.007432885,,,,,
,,0.007432885,,,,,
,,0.007459122,,,,,
,,0.009590948,,,,,
,,0.0096358,,,,,
,,0.0096358,,,,,
,,0.006730571,,,,,
,,0.006730571,,,,,
,,0.007816645,,,,,
,,0.007635382,,,,,
,,0.007235089,,,,,
,,0.028109723,,,,,
,,0.028109723,,,,,
,,0.015655836,,,,,
,,0.021231393,,,,,
,,0.021231393,,,,,
,,0.021465866,,,,,
,,0.021465866,,,,,
,,0.008441724,,,,,
,,0.00838252,,,,,
,,0.019203306,,,,,
,,0.007591623,,,,,
,,0.005738587,,,,,
,,0.005738587,,,,,
,,0.005738587,,,,,
,,0.008674077,,,,,
,,0.008674077,,,,,
,,0.008674077,,,,,
,,0.005643409,,,,,
,,0.005643409,,,,,
,,0.006014553,,,,,
,,0.006014553,,,,,
,,0.006014553,,,,,
,,0.008835574,,,,,
,,0.008835574,,,,,
,,0.018660911,,,,,
,,0.018660911,,,,,
,,0.00798504,,,,,
,,0.00798504,,,,,
,,0.016515317,,,,,
,,0.016515317,,,,,
,,0.008865452,,,,,
,,0.008865452,,,,,
,,0.015518644,,,,,
,,0.015518644,,,,,
,,0.007528593,,,,,
,,0.007528593,,,,,
,,0.017686464,,,,,
,,0.017686464,,,,,
,,0.018107583,,,,,
,,0.018107583,,,,,
,,0.016188364,,,,,
,,0.016188364,,,,,
,,0.005350599,,,,,
,,0.017953535,,,,,
,,0.005544931,,,,,
,,0.016320193,,,,,
,,0.017813217,,,,,
,,0.01497678,,,,,
,,0.010202303,,,,,
,,0.009171094,,,,,
,,0.008383814,,,,,
,,0.009484359,,,,,
,,0.009484359,,,,,
,,0.019907374,,,,,
,,0.019907374,,,,,
,,0.011608289,,,,,
,,0.011608289,,,,,
,,0.005412034,,,,,
,,0.005412034,,,,,
,,0.007909038,,,,,
,,0.007909038,,,,,
,,0.016593936,,,,,
,,0.018736647,,,,,
,,0.022453298,,,,,
,,0.017848084,,,,,
,,0.017529366,,,,,
,,0.017898557,,,,,
,,0.01763492,,,,,
,,0.018587842,,,,,
,,0.005684057,,,,,
,,0.005684057,,,,,
,,0.010095803,,,,,
,,0.010095803,,,,,
,,0.004856854,,,,,
,,0.00490461,,,,,
,,0.012018743,,,,,
,,0.012018743,,,,,
,,0.020578329,,,,,
,,0.02096427,,,,,
,,0.008526075,,,,,
,,0.017609011,,,,,
,,0.018012374,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.009487481,,,,,
,,0.006839871,,,,,
,,0.006839871,,,,,
,,0.006839871,,,,,
,,0.006839871,,,,,
,,0.006839871,,,,,
,,0.006839871,,,,,
,,0.007668226,,,,,
,,0.007668226,,,,,
,,0.007668226,,,,,
,,0.007668226,,,,,
,,0.007668226,,,,,
,,0.007062115,,,,,
,,0.007062115,,,,,
,,0.007062115,,,,,
,,0.006496838,,,,,
,,0.006496838,,,,,
,,0.006496838,,,,,
,,0.007581977,,,,,
,,0.007581977,,,,,
,,0.007581977,,,,,
,,0.007581977,,,,,
,,0.00749759,,,,,
,,0.00749759,,,,,
,,0.00749759,,,,,
,,0.00749759,,,,,
,,0.013664667,,,,,
,,0.013664667,,,,,
,,0.013664667,,,,,
,,0.014058122,,,,,
,,0.014058122,,,,,
,,0.014058122,,,,,
,,0.00646538,,,,,
,,0.00646538,,,,,
,,0.00646538,,,,,
,,0.00646538,,,,,
,,0.00646538,,,,,
,,0.00646538,,,,,
,0.000133333,3.1e-05,,6.73e-06,2.43e-05,,
,0.000741,0.000143,,2.89e-05,0.000114148,,
,9.57e-05,2.8e-05,,6.14e-06,2.19e-05,,
,0.000614667,0.000122333,,2.42e-05,9.81e-05,,
,0.000338333,9.33e-05,,2e-05,7.34e-05,,
,0.000929,0.000180333,,3.73e-05,0.000143017,,
,0.000198333,4.7e-05,,9.97e-06,3.7e-05,,
,0.001273,0.000238667,,4.73e-05,0.00019138,,
,0.000142333,3.97e-05,,9.08e-06,3.06e-05,,
,0.000530667,0.000115,,2.5e-05,9e-05,,
,0.000244333,6.93e-05,,1.22e-05,5.71e-05,,
,0.000894,0.000166,,3.45e-05,0.000131549,,
,0.000188667,5.27e-05,,1.09e-05,4.17e-05,,
,0.001621667,0.0003,,6.27e-05,0.000237279,,
,0.00011,2.77e-05,,6.59e-06,2.11e-05,,
,0.001206667,0.000224667,,4.45e-05,0.000180156,,
,4.83e-05,1.37e-05,,3.13e-06,1.05e-05,,
,0.000577667,0.000120667,,2.62e-05,9.45e-05,,
,0.000209,5.7e-05,,1.1e-05,4.6e-05,,
,0.000697667,0.000141333,,2.8e-05,0.000113304,,
,0.000192667,4.53e-05,,1.08e-05,3.46e-05,,
,0.001637667,0.000303333,,6.26e-05,0.000240684,,
,0.000397,9.63e-05,,2.11e-05,7.52e-05,,
,0.001263,0.00025,,5.11e-05,0.000198914,,
,0.000289333,7.07e-05,,1.7e-05,5.37e-05,,
,0.004349333,0.000746667,,0.000145476,0.000601191,,
,0.000176667,4.73e-05,,8.99e-06,3.83e-05,,
,0.002687,0.0005,,0.000106849,0.000393151,,
,0.000404333,0.000106,,2.1e-05,8.5e-05,,
,0.003448,0.000646667,,0.000139403,0.000507264,,
,0.000221333,6.3e-05,,1.28e-05,5.02e-05,,
,0.008256667,0.00129,,0.000278905,0.001011095,,
,0.000746667,0.00014,,2.22e-05,0.000117831,,
,0.003606667,0.000676667,,0.000152259,0.000524408,,
,0.000868667,0.000205333,,4.26e-05,0.000162762,,
,0.002877333,0.000513333,,0.00011066,0.000402673,,
,0.000408333,0.000111667,,2.2e-05,8.97e-05,,
,0.005604,0.00095,,0.000203208,0.000746792,,
,0.000398333,9.6e-05,,1.87e-05,7.73e-05,,
,0.005742667,0.000993333,,0.000208168,0.000785165,,
,0.000700333,0.000174667,,3.53e-05,0.000139349,,
,0.002272,0.000436667,,9.19e-05,0.000344739,,
,0.001078333,0.000256667,,4.95e-05,0.000207156,,
,0.006195,0.001063333,,0.000225441,0.000837892,,
,0.000476333,0.000125333,,2.62e-05,9.91e-05,,
,0.005635333,0.00098,,0.000205857,0.000774143,,
,0.000299,7.87e-05,,1.51e-05,6.35e-05,,
,0.002647667,0.000486667,,0.000104197,0.00038247,,
,0.000808,0.000198667,,2.49e-05,0.000173763,,
,0.002591,0.000493333,,0.000101485,0.000391848,,
,0.001190667,0.000284667,,5.39e-05,0.000230815,,
,0.003703,0.00071,,0.000132918,0.000577082,,
,0.000402,0.000106,,2.1e-05,8.5e-05,,
,0.006895333,0.001186667,,0.000249292,0.000937375,,
,0.000343333,9.33e-05,,2.02e-05,7.32e-05,,
,0.01407,0.002003333,2.8333,0.000385789,0.001617544,,
,0.000885,0.000218,,3.94e-05,0.00017856,,
,0.013946667,0.002106667,2.7733,0.000402782,0.001703885,,
,0.000900667,0.00025,,4.27e-05,0.000207347,,
,0.01819,0.002573333,3.7133,0.00045063,0.002122703,,
,0.000885333,0.000230667,,4.54e-05,0.000185234,,
,0.01937,0.00302,2.77,0.000539225,0.002480775,,
,0.000535,0.000146667,,2.37e-05,0.000122937,,
,0.0142,0.002073333,2.4967,0.000357597,0.001715736,,
,0.00102,0.00027,,5.37e-05,0.000216253,,
,0.01032,0.001513333,1.79,0.000315286,0.001198047,,
,0.000870333,0.000206667,0.403333333,4.06e-05,0.0001661,,
,0.014983333,0.002063333,3.69,0.000376089,0.001687244,,
,0.000441333,0.000123333,0.266666667,1.69e-05,0.000106465,,
,0.01711,0.002506667,3.4167,0.000466544,0.002040123,,
,0.001867,0.000438,0.386666667,8.07e-05,0.000357313,,
,0.012266667,0.001746667,3.0333,0.000329431,0.001417236,,
,0.001127667,0.000278333,0.336666667,5.6e-05,0.000222313,,
